cve_mun,municipio,pob_total,pob_indigena,pob_afrodescendiente,viv,viv_internet,viv_computadoras,viv_celular,ind_rez_social,grad_rez_social,ind_margi,grad_margi,pobr,pobr_ext,pobr_mod,pob_vuln_carencias,pob_vuln_ingresos,pob_no_vuln,rez_educativo,pob_car_hogar,pob_car_salud,pob_car_seg_social,pob_car_ser_basicos,pob_car_alimentacion,pob_car_al_una,pon_car_al_tres,pob_bajo_linea_asist,pob_bajo_linea_min_asist,gini,tasa_ingresos,cama_hospital,cama_fuera_hospital,cama_rec_nac,consultorios,equipamento,medicos_otros,medicos_gen_esp_odont,otro_pers,otro_pers_prof,enfermeria_contac_paciente,enfermeria_otras,medicos_adiest,per_tecnico,total_elementos_salud,tasa_alfa_1524,localidades_por_mun,pob_de_3_a_5_anos,pob_de_6_a_11_anos,pob_de_8_a_14_anos,pob_de_15_anos_y_mas,pob_de_15_anos_y_mas_sin_escolaridad,pob_de_15_anos_y_mas_con_prim_incompleta,pob_de_15_anos_y_mas_con_sec_incompleta,pob_que_habla_lengua_indigena,pob_de_3_anos_y_mas_que_habla_alguna_lengua_indig_y_no_habla_espanol,pob_con_discapacidad,pob_de_3_a_5_anos_que_no_asiste_a_la_escuela,pob_de_6_a_11_anos_que_no_asiste_a_la_escuela,pob_de_12_a_14_anos_que_no_asiste_a_la_escuela,grado_promedio_de_escolaridad,sbasc,ovsde,ovsee,ovsae,ovpt,vhac,pl_5000,po2sm,lugar_que_ocupa_en_el_contexto_estatal,lugar_que_ocupa_en_el_contexto_nacional,escuelas_prees,alumnos_prees,docentes_prees,total_de_grupos_prescolar,grupos_multi_grado_prees,escuelas_prim,alumnos_prim,docentes_prim,nuevo_ingreso_prim,total_de_grupos_prim,grupos_multi_grado_prim,escuelas_sec,alumnos_sec,docentes_sec,nuevo_ingreso_sec,total_de_grupos_sec,grupos_multi_grado_sec,tasa_de_analfabetizacion,tasa_de_escolarizacion_prees,tasa_de_escolarizacion_prim,tasa_de_escolarizacion_sec,rezago_educativo,tasa_de_grupos_multigrado_prees,tasa_de_grupos_multigrado_prim,tasa_de_grupos_multigrado_sec,indice_de_dispersion_prees,indice_de_dispersion_prim,indice_de_dispersion_sec,clasificacion_escolaridad_prees,clasificacion_escolaridad_prim,clasificacion_escolaridad_sec,clasificacion_dispersion_educativa_prees,clasificacion_dispersion_educativa_prim,clasificacion_dispersion_educativa_sec,denue_density_per_1000,pct_semifijo,share_micro,share_small,share_medium,share_large,denue_num_estab,denue_num_fijos,denue_empleo_estimado,preescolar_o_k_nder_percentage,pct_pob_primaria,pct_pob_secundaria,preparatoria_o_bachillerato_general_percentage,bachillerato_tecnol_gico_o_normal_b_sica_percentage,estudios_t_cnicos_o_comerciales_con_prim_percentage,estudios_t_cnicos_o_comerciales_con_secu_percentage,estudios_t_cnicos_o_comerciales_con_prep_percentage,normal_con_primaria_o_secundaria_termina_percentage,normal_de_licenciatura_percentage,licenciatura_percentage,especialidad_percentage,maestr_a_percentage,doctorado_percentage,indice_carencia_compuesto,pct_hacinamiento,pct_agua_entubada,pct_drenaje,pct_piso_tierra,pct_uso_lena
20338,Villa de Etla,10361,2059,211,2663,1427,1137,2494,-0.769154,Muy bajo,56.98210964,Muy bajo,4022,913,3109,4593,292,2114,1421,1409,5594,7043,2878,1910,8615,3286,4314,1517,0.3965736628,0.1427873323,0,0,0,4,0,0,9,12,1,10,0,4,3,43,98.2,5,495,1050,1244,7798,248,582,227,936,14,440,127,31,32,10.22,28.284541163627,0.267857142857143,1.08134920634921,12.4900793650794,5.79365079365079,20.8348865509033,22.8163304700319,67.7962246986582,546,1918,7,320,21,21,3,7,896,46,896,46,29,2,1206,18,1206,18,0,3.218774045,64.64646465,85.33333333,96.94533762,13.59322903,14.28571429,63.04347826,0.0,0.7142857143,0.7142857143,2.5,Medio,Alto,Alto,Bajo,Bajo,Bajo,105.37113017530773,2.743362831858407,92.03539823008848,7.256637168141593,0.7079646017699115,0.0,1130,1099,5075.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,19.647014645137062,6.76,13.18,5.33,72.96,0.0
20339,San Pedro y San Pablo Teposcolula,4353,278,229,1228,263,300,932,-0.351244,Bajo,55.63415828,Bajo,2121,322,1799,1428,137,668,688,529,789,2943,1492,646,3549,911,2258,844,0.4391853313,0.1319096684,0,0,0,3,0,0,3,1,0,6,0,2,0,15,100.0,24,235,457,548,3228,102,436,81,119,0,302,26,9,4,9.24,37.3023255813954,0.785400785400785,1.31670131670132,3.3033033033033,5.68260568260568,23.2026138305664,100.0,77.4121583937535,518,1557,7,348,24,24,5,10,483,30,483,30,16,2,283,14,282,12,0,3.593556382,148.0851064,105.6892779,51.64233577,19.60966543,20.83333333,53.33333333,0.0,3.428571429,2.4,12.0,Alto,Alto,Medio,Medio,Bajo,Alto,88.64541832669323,4.49438202247191,93.82022471910112,5.617977528089888,0.5617977528089888,0.0,356,340,1416.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,22.11726384364821,4.64,3.75,18.89,83.31,0.0
20340,San Pedro y San Pablo Tequixtepec,1747,440,15,625,20,34,312,0.29807,Medio,52.70852081,Medio,1396,427,969,191,93,68,505,302,363,1061,1033,444,1587,651,1489,917,0.385169665,0.1594266693,0,0,0,1,0,0,1,0,0,1,0,0,0,3,98.7,23,56,151,175,1407,83,329,38,290,12,251,18,12,6,6.93,54.8823948681397,3.73831775700935,2.97897196261682,4.08878504672897,10.0467289719626,21.3703098297119,100.0,96.6499162479062,328,805,5,45,5,5,5,7,270,21,269,25,15,2,43,8,43,6,0,8.528784648,80.35714286,178.807947,24.57142857,34.61265103,100.0,60.0,0.0,4.6,3.285714286,11.5,Alto,Alto,Bajo,Medio,Medio,Alto,39.88095238095238,0.0,97.01492537313432,2.985074626865672,0.0,0.0,67,67,223.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,21.312,6.08,4.32,11.04,85.12,0.0
20341,San Pedro Yucunama,241,4,0,69,1,8,56,0.299426,Medio,53.36293365,Medio,188,36,153,49,3,1,55,48,44,200,99,45,237,67,191,91,0.3768946727,0.2466409951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,11,22,30,188,8,30,6,1,0,21,1,0,0,7.64,51.5957446808511,2.9045643153527,3.7344398340249,2.9045643153527,12.0331950207469,23.2876720428467,100.0,92.6315789473684,391,971,1,21,2,2,1,1,18,2,18,2,2,0,0,0,0,0,0,3.723404255,190.9090909,81.81818182,0.0,22.87234043,50.0,100.0,0.0,1.0,1.0,0.0,Alto,Alto,Bajo,Bajo,Bajo,Bajo,93.22033898305084,0.0,86.36363636363636,13.636363636363637,0.0,0.0,22,22,93.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,18.55072463768116,2.9,2.9,13.04,73.91,0.0
20342,San Raymundo Jalpan,4105,510,270,1289,700,568,1197,-0.757333,Muy bajo,56.63178385,Muy bajo,836,119,717,1927,42,1302,451,750,1095,2096,1149,594,2763,979,878,190,0.4431493282,0.1098800004,0,0,0,2,0,0,4,3,1,3,0,1,0,14,99.4,14,212,454,511,3061,54,242,64,236,2,162,39,8,6,11.07,24.4030094864246,0.560292326431181,0.97442143727162,6.72350791717418,10.7186358099878,16.4213790893555,100.0,61.5606936416185,540,1839,1,77,5,5,0,1,267,12,263,12,0,1,59,5,59,5,0,1.894805619,36.32075472,58.81057269,11.54598826,11.89153871,0.0,0.0,0.0,14.0,14.0,14.0,Bajo,Medio,Bajo,Alto,Alto,Alto,69.6069606960696,1.7241379310344829,95.25862068965516,4.310344827586207,0.4310344827586206,0.0,232,228,898.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,12.30411171450737,3.18,6.28,5.74,46.31,0.0
20343,San Sebastián Abasolo,1999,1006,17,569,106,83,447,0.007903,Bajo,54.13687919,Medio,1205,303,903,659,39,97,422,425,844,1478,1135,424,1865,899,1244,471,0.3783606589,0.1634896646,0,0,0,2,1,0,5,0,2,3,0,0,0,13,98.9,6,87,182,211,1563,51,174,62,468,0,164,8,4,9,7.54,58.5147247119078,0.801201802704056,1.4521782674011,3.75563345017526,9.56434651977967,27.6895942687988,100.0,87.5796178343949,447,1164,2,75,5,5,1,2,190,10,185,13,1,1,146,10,146,6,0,3.454894434,86.20689655,104.3956044,69.1943128,18.5540627,20.0,7.692307692,0.0,3.0,3.0,6.0,Alto,Alto,Medio,Bajo,Bajo,Alto,74.53416149068323,2.083333333333333,95.13888888888889,4.861111111111111,0.0,0.0,144,141,527.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,27.592267135325137,6.5,3.87,41.83,85.59,0.18
20344,San Sebastián Coatlán,2809,71,45,808,113,61,332,0.964532,Alto,50.82088667,Alto,2487,1036,1451,288,21,14,911,526,520,2444,2325,1279,2775,1713,2508,1505,0.3505263329,0.1793306669,0,0,0,6,0,0,7,0,0,5,0,0,0,18,97.9,9,206,345,410,1919,150,462,52,30,0,213,48,4,17,6.57,56.5172054223149,1.77999288002848,1.67319330722677,21.1463154147383,9.7187611249555,36.3861389160156,100.0,95.933014354067,208,456,5,186,11,10,3,5,429,15,429,15,3,3,140,9,140,8,1,10.83897863,90.29126214,124.3478261,34.14634146,37.62376238,30.0,20.0,12.5,1.8,1.8,3.0,Alto,Alto,Bajo,Bajo,Bajo,Bajo,41.07542942494399,0.9090909090909092,95.45454545454544,4.545454545454546,0.0,0.0,110,109,391.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,29.13366336633663,5.82,19.43,31.44,88.99,0.0
20345,San Sebastián Ixcapa,4188,709,1574,1217,130,119,748,0.229103,Medio,51.8781527,Alto,2731,766,1965,1244,28,187,1124,997,907,3220,3276,1249,3975,2177,2759,1128,0.4301246703,0.1206313322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9,9,244,479,569,2990,364,497,123,298,8,267,52,23,16,7.53,48.1593038821954,3.67258761401824,1.20019203072492,14.642342774844,9.50552088334133,26.5289249420166,100.0,87.1650211565585,272,625,5,461,26,26,0,6,597,37,597,37,16,5,280,27,268,24,0,14.21404682,188.9344262,124.6346555,49.20913884,34.94983278,0.0,43.24324324,0.0,1.8,1.5,1.8,Alto,Alto,Bajo,Bajo,Bajo,Bajo,33.914966822315066,2.1739130434782608,94.92753623188406,5.072463768115942,0.0,0.0,138,135,517.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,26.902218570254725,13.06,14.54,23.25,83.65,0.0
20346,San Sebastián Nicananduta,1542,1271,9,483,37,20,199,0.134167,Medio,52.50986985,Alto,1423,629,794,89,27,5,448,229,247,1192,940,921,1512,837,1450,1063,0.3882876635,0.1828859995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7,3,81,182,216,1119,199,204,21,725,25,223,16,0,1,6.26,51.9213583556747,1.95439739413681,0.912052117263844,0.0,7.88273615635179,25.5717258453369,100.0,95.1374207188161,316,758,1,89,6,6,0,1,177,12,174,12,0,1,103,6,94,5,0,19.21358356,109.8765432,97.25274725,47.68518519,39.32082216,0.0,0.0,0.0,3.0,3.0,3.0,Alto,Alto,Bajo,Bajo,Bajo,Bajo,278.27897293546147,1.9950124688279305,98.00498753117208,1.9950124688279305,0.0,0.0,401,393,1299.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,19.42028985507246,5.8,0.0,2.48,88.82,0.0
20347,San Sebastián Río Hondo,4202,911,13,1013,250,41,559,1.165192,Alto,52.95614602,Medio,3933,1658,2275,239,24,8,1051,977,932,3767,3751,1004,4172,2313,3957,2820,0.340703994,0.1831430048,0,0,0,4,0,0,1,0,0,4,0,2,0,11,99.0,14,241,512,610,2976,268,426,59,352,2,209,36,6,25,7.2,49.8822737975109,0.216190247417728,1.24909920730243,2.90655777083834,11.2367661212705,41.9000015258789,100.0,92.2619047619048,351,868,10,242,17,19,10,13,279,24,279,22,12,8,275,19,275,19,4,8.467741935,100.4149378,54.4921875,45.08196721,24.76478495,52.63157895,54.54545455,21.05263158,1.4,1.076923077,1.75,Alto,Medio,Bajo,Bajo,Bajo,Bajo,51.29634792305548,1.0869565217391304,96.19565217391305,3.804347826086957,0.0,0.0,184,182,599.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,36.36722606120435,5.73,3.36,87.76,84.3,0.69
20348,San Sebastián Tecomaxtlahuaca,8192,3554,80,2292,220,180,1489,0.870598,Medio,50.796408,Alto,6160,1928,4232,1631,197,208,3339,2348,2906,6592,4566,2522,7791,4576,6357,3111,0.4291229943,0.1224173307,0,0,0,1,0,0,0,0,0,2,0,1,0,4,97.8,60,451,905,1030,6019,935,1243,206,2133,178,683,151,21,46,6.34,62.105088127702,3.44699777613047,2.02494135078405,4.1882876204596,17.9886335557203,31.8783073425293,100.0,88.5732524736674,203,450,21,485,34,37,19,29,1260,72,1244,82,39,9,524,31,519,30,3,18.2920751,107.5388027,139.2265193,50.87378641,42.3658415,51.35135135,47.56097561,10.0,2.857142857,2.068965517,6.666666667,Alto,Alto,Medio,Bajo,Bajo,Alto,35.91954022988506,2.6666666666666665,93.0,6.666666666666667,0.3333333333333333,0.0,300,292,1132.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,21.13438045375218,10.99,3.14,10.91,80.63,0.0
20349,San Sebastián Teitipac,2189,1096,14,638,265,114,480,0.500629,Medio,52.04702516,Alto,1149,291,857,920,20,101,700,347,1187,1568,1416,397,2069,1114,1169,399,0.3871570031,0.1354160011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7,9,95,219,256,1663,151,345,61,487,1,180,34,7,13,7.11,56.6787003610108,1.0989010989011,1.83150183150183,20.1007326007326,11.5384615384615,18.5826778411865,100.0,86.9090909090909,285,655,1,62,3,3,0,2,74,5,73,7,1,1,58,6,58,3,0,10.58328322,65.26315789,33.78995434,22.65625,34.99699339,0.0,14.28571429,0.0,9.0,4.5,9.0,Medio,Bajo,Bajo,Alto,Medio,Alto,86.93441789527199,3.508771929824561,96.49122807017544,3.508771929824561,0.0,0.0,171,165,567.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,28.08777429467085,3.29,20.06,39.5,77.59,0.0
20350,San Sebastián Tutla,16878,2137,575,5287,3831,3206,4818,-1.308313,Muy bajo,60.77810729,Muy bajo,3276,401,2874,7767,723,7662,1041,368,8404,9683,806,1431,11043,1855,3998,1035,0.3323686719,0.1415510029,0,0,0,13,0,0,27,34,6,20,0,3,9,112,99.8,9,703,1384,1610,13467,157,445,244,878,5,502,96,80,43,12.58,12.8919601723882,0.0474580293053331,0.0533902829684997,0.931363825117162,2.85934626564632,8.59701538085938,0.331792866453371,50.1241868716736,570,2457,3,371,19,19,0,5,851,42,849,42,16,2,748,26,748,27,0,1.106408257,52.77382646,61.48843931,46.45962733,6.222618252,0.0,38.0952381,0.0,3.0,1.8,4.5,Medio,Medio,Bajo,Bajo,Bajo,Medio,55.989870072671216,2.55653883972468,90.26548672566372,9.242871189773844,0.3933136676499508,0.0983284169124877,1017,991,4932.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,7.909967845659165,1.13,1.74,0.61,36.07,0.0
20351,San Simón Almolongas,2802,41,8,838,50,46,527,0.801204,Medio,51.73448702,Alto,2257,718,1539,506,22,19,1179,371,835,2313,2041,645,2762,1496,2279,1150,0.3603330056,0.1626900037,0,0,0,1,0,0,1,0,0,1,0,0,0,3,99.3,9,164,310,374,2035,360,502,46,22,0,268,38,6,19,5.55,66.8304668304668,0.785994998213648,2.10789567702751,2.3222579492676,7.39549839228296,24.4630069732666,100.0,94.6865037194474,262,599,5,107,9,9,5,4,338,20,336,20,4,2,145,9,145,9,0,19.85257985,65.24390244,109.0322581,38.77005348,46.78132678,55.55555556,20.0,0.0,1.8,2.25,4.5,Medio,Alto,Bajo,Bajo,Bajo,Medio,31.926214969847464,3.333333333333333,92.22222222222224,7.777777777777778,0.0,0.0,90,87,329.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,28.42482100238664,3.1,2.39,46.78,89.74,0.12
20352,San Simón Zahuatlán,4940,4919,5,595,2,5,337,1.885218,Muy alto,46.0418417,Muy alto,4925,4168,757,17,0,0,2782,2581,3110,4750,3286,2882,4942,4316,4925,4740,0.4703293443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6,12,421,728,900,2955,1144,443,112,4368,1368,256,351,161,105,4.08,79.5939086294416,10.0,1.07287449392713,6.17408906882591,2.32793522267206,65.6040267944336,100.0,97.0198675496689,23,81,2,92,5,5,1,7,731,35,725,36,17,2,189,12,189,12,0,38.51099831,21.85273159,100.4120879,21.0,57.2927242,20.0,47.22222222,0.0,6.0,1.714285714,6.0,Bajo,Alto,Bajo,Alto,Bajo,Alto,32.614861032331255,2.608695652173913,94.78260869565216,5.217391304347826,0.0,0.0,115,112,419.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,33.579831932773104,38.49,7.73,25.55,96.13,0.0
20353,Santa Ana,2406,32,7,618,194,45,317,0.520475,Medio,52.50336128,Alto,2020,741,1278,373,3,12,821,425,751,2129,1692,680,2393,1305,2022,1119,0.3527809978,0.1725816627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5,1,153,302,333,1683,174,365,46,14,0,170,64,3,16,6.52,54.9613784907903,0.751252086811352,1.54424040066778,2.92153589315526,9.26544240400668,30.7443370819092,100.0,93.4593023255814,315,756,1,91,5,5,0,2,280,13,279,13,5,1,133,8,133,8,0,14.43850267,59.47712418,92.71523179,39.93993994,38.85918004,0.0,38.46153846,0.0,1.0,0.5,1.0,Medio,Alto,Bajo,Bajo,Bajo,Bajo,64.56107756618671,0.0,94.96402877697842,5.035971223021583,0.0,0.0,139,139,496.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,26.440129449838185,3.24,3.24,37.54,88.19,0.0
20354,Santa Ana Ateixtlahuaca,477,470,3,142,19,7,37,1.878453,Muy alto,48.48287291,Muy alto,464,375,89,3,8,2,231,205,400,377,359,183,467,405,472,432,0.3555369973,0.186553662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6,6,20,50,60,359,87,92,14,410,85,31,5,2,5,5.1,68.4357541899441,0.634249471458774,2.74841437632135,2.5369978858351,17.1247357293869,35.460994720459,100.0,97.0238095238095,82,184,1,13,2,3,0,2,35,3,35,3,3,1,28,3,28,3,0,33.42618384,65.0,70.0,46.66666667,62.95264624,0.0,100.0,0.0,6.0,3.0,6.0,Medio,Medio,Bajo,Alto,Bajo,Alto,46.51162790697674,0.0,91.66666666666669,8.333333333333334,0.0,0.0,24,24,94.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,28.309859154929576,9.15,2.82,48.59,80.99,0.0
20355,Santa Ana Cuauhtémoc,681,486,7,231,19,5,41,1.207676,Alto,50.80646707,Alto,610,255,356,33,32,6,300,184,63,378,478,336,643,341,642,489,0.3829336663,0.1924945042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,12,40,81,89,505,67,173,21,280,2,92,8,1,0,5.55,70.0990099009901,1.46842878120411,2.20264317180617,0.293685756240822,11.8942731277533,31.7596569061279,100.0,93.5622317596567,206,454,1,24,3,3,0,2,144,7,144,7,1,1,36,3,35,3,0,22.17821782,60.0,177.7777778,40.4494382,60.59405941,0.0,14.28571429,0.0,12.0,6.0,12.0,Medio,Alto,Bajo,Alto,Alto,Alto,52.26960110041266,0.0,86.84210526315789,13.157894736842104,0.0,0.0,38,38,151.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,29.264069264069263,6.06,1.3,50.65,88.31,0.0
20356,Santa Ana del Valle,2179,2083,3,604,119,85,477,0.187782,Medio,53.01942017,Medio,1562,515,1046,550,17,52,792,381,1338,1766,1279,363,2111,1242,1578,741,0.4023390015,0.1423290024,0,0,0,2,0,0,5,0,2,2,0,0,0,11,98.8,1,108,228,246,1649,71,377,62,1451,53,186,32,8,27,6.69,68.2645631067961,2.1227503461006,0.369173973234887,9.7831102907245,10.8444854637748,25.4575710296631,100.0,90.9090909090909,356,885,1,103,5,5,0,2,285,14,282,14,0,1,348,14,348,12,0,6.18556701,95.37037037,125.0,141.4634146,32.80776228,0.0,0.0,0.0,1.0,0.5,1.0,Alto,Alto,Alto,Bajo,Bajo,Bajo,224.2718446601941,1.2987012987012987,95.23809523809524,4.545454545454546,0.2164502164502164,0.0,462,456,1635.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,19.20529801324503,4.64,9.93,5.79,75.66,0.0
20357,Santa Ana Tavela,848,36,6,269,7,10,165,0.970743,Alto,52.80524128,Medio,686,237,448,151,6,5,245,267,175,653,767,319,837,527,692,341,0.3522999883,0.1667366674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,1,32,54,66,701,43,155,6,14,0,126,14,8,3,6.97,58.0599144079886,0.235849056603774,2.7122641509434,0.0,16.8632075471698,33.0855026245117,100.0,90.4761904761905,336,828,1,26,2,2,1,1,156,7,156,7,0,1,31,3,31,3,0,7.703281027,81.25,288.8888889,46.96969697,30.67047076,50.0,0.0,0.0,1.0,1.0,1.0,Alto,Alto,Bajo,Bajo,Bajo,Bajo,80.05249343832021,0.0,93.44262295081968,6.557377049180328,0.0,0.0,61,61,227.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,29.219330855018587,11.9,0.0,52.42,81.78,0.0
20358,Santa Ana Tlapacoyan,1958,24,15,615,37,36,489,0.395826,Medio,52.28965942,Alto,1332,394,937,567,18,43,715,510,871,1475,1120,655,1898,1087,1350,567,0.3768236637,0.1612886687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9,5,97,176,234,1497,207,330,53,14,0,199,30,15,11,6.49,61.3226452905812,1.02145045965271,1.07252298263534,5.61797752808989,12.7681307456588,21.1382122039795,100.0,95.2893674293405,305,722,3,110,8,8,0,4,173,9,173,9,3,1,43,3,43,3,0,14.89645959,113.4020619,98.29545455,18.37606838,40.48096192,0.0,33.33333333,0.0,1.666666667,1.25,5.0,Alto,Alto,Bajo,Bajo,Bajo,Medio,36.41025641025641,1.408450704225352,92.95774647887325,7.042253521126761,0.0,0.0,71,70,262.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,24.09756097560976,2.76,5.2,27.15,85.37,0.0
20359,Santa Ana Yareni,637,635,1,234,23,2,77,1.519437,Alto,50.94796586,Alto,583,215,368,47,5,1,246,216,156,466,487,78,631,323,588,397,0.3575490018,0.2078856677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9,1,23,41,49,533,76,132,11,586,39,80,3,0,0,5.41,75.5639097744361,1.26182965299685,0.473186119873817,0.0,32.807570977918,16.3090133666992,100.0,97.1590909090909,215,474,1,24,1,1,1,1,40,3,38,3,3,1,40,3,40,3,0,18.01125704,104.3478261,97.56097561,81.63265306,44.84052533,100.0,100.0,0.0,1.0,1.0,1.0,Alto,Alto,Alto,Bajo,Bajo,Bajo,50.10893246187363,0.0,78.26086956521739,21.73913043478261,0.0,0.0,46,46,212.0,0.3145258463744506,34.98721851644701,28.486342018235668,18.53236286650576,1.8508188783075137,0.092792444472806,0.3624986392693721,0.56816603541278,0.1706825424829486,0.9076167131504762,12.646611686893069,0.1739858333865113,0.7903498860740013,0.1160280929876389,22.64957264957265,1.71,0.0,51.28,60.26,0.0
