clave_mun,municipio,poblacion,pob_indigena,pob_afrodescendiente,pob_analfabeta,pob_discapacidad,viviendas,viv_internet,viv_computadoras,viv_celular,ind_rez_social,grad_rez_social,ind_margi,ind_margi_norm,grad_margi,pobr,pobr_ext,pobr_mod,pob_vuln_carencias,pob_vuln_ingresos,pob_no_vuln,rez_educativo,pob_car_hogar,pob_car_salud,pob_car_seg_social,pob_car_ser_basicos,pob_car_alimentacion,pob_car_al_una,pon_car_al_tres,pob_bajo_linea_asist,pob_bajo_linea_min_asist,gini,tasa_ingresos,cama_hospital,cama_fuera_hospital,cama_rec_nac,consultorios,equipamento,medicos_otros,medicos_gen_esp_odont,otro_pers,otro_pers_prof,enfermeria_contac_paciente,enfermeria_otras,medicos_adiest,per_tecnico,total_elementos_salud,por_mas_15_analfabeta,tasa_alfa_1524,grad_escol_prom_15
20263,San Miguel Coatlán,3184,961,16,445,216,864,111,50,694,1.65097,Alto,49.63061105,0.777146297,Alto,2871,1275,1596,280,18,16,1378,1558,377,2837,2077,875,3151,1948,2889,1840,0.3537879984,0.1632013321,0,0,0,4,0,0,4,0,0,4,0,0,2,14,65.4,97.4,4
20264,San Miguel Chicahua,2169,2013,28,325,90,634,104,19,216,1.502398,Alto,49.51932608,0.775403729,Alto,1980,730,1250,174,8,7,586,518,209,1833,1819,646,2154,1088,1988,1331,0.3427513341,0.1096776649,0,0,0,2,0,0,3,0,0,5,0,0,0,10,81.4,98.2,5.9
20265,San Miguel Chimalapa,6711,3516,41,817,533,1973,125,123,682,0.849296,Medio,49.40179808,0.773563404,Alto,5157,1882,3275,1278,94,185,2340,1713,1166,4992,4872,3131,6435,3843,5251,2593,0.3818546732,0.128381667,0,1,0,3,0,0,5,0,0,6,0,0,1,16,80.7,98.2,6
20266,San Miguel del Puerto,8551,1067,160,960,569,2413,562,208,1349,1.158185,Alto,50.82891772,0.795910112,Alto,4026,689,3337,4407,9,113,3184,2784,1449,6879,7433,1323,8433,4721,4035,980,0.3681633274,0.1372019971,0,0,0,4,0,0,1,0,0,5,0,1,1,12,97.4,100,7.1
20267,San Miguel del Río,245,222,8,6,14,76,9,7,32,0.084207,Bajo,54.9865774,0.861013276,Bajo,203,42,161,41,1,0,70,34,120,201,123,22,244,97,204,105,0.3597006599,0.2178946684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,98.9,6.5
20268,San Miguel Ejutla,1149,82,444,88,74,308,211,37,274,-0.01906,Bajo,52.8992337,0.828328379,Medio,706,174,533,357,25,61,311,221,419,915,491,212,1064,442,732,304,0.3721120059,0.1559033344,0,0,0,1,0,0,1,2,0,1,0,0,0,5,81.6,99.1,6.3
20269,San Miguel el Grande,4313,3499,118,364,222,1281,262,246,812,1.047828,Alto,53.14283759,0.832142876,Medio,3000,772,2228,1075,49,192,729,1024,596,3121,3363,890,4075,1658,3048,1535,0.4345706602,0.1392910033,0,0,0,2,0,0,1,0,2,2,0,2,0,9,78.7,97.9,5.4
20270,San Miguel Huautla,1311,759,50,174,131,388,2,5,82,2.396628,Muy alto,46.89715165,0.734344127,Muy alto,1270,681,589,40,0,1,364,455,78,1065,1293,643,1311,887,1271,982,0.3290383319,0.2257950008,0,0,0,3,0,0,2,0,0,3,0,2,1,11,84.4,98.4,6.3
20271,San Miguel Mixtepec,3194,3119,15,452,129,623,18,14,197,2.262751,Muy alto,48.52334527,0.759808056,Muy alto,3152,2327,825,36,6,1,1230,1349,568,2898,3051,1934,3189,2532,3158,2882,0.3878123264,0.1429429948,0,0,0,3,0,0,3,0,0,3,0,0,1,10,96.9,100,7.1
20272,San Miguel Panixtlahuaca,6252,6134,656,961,244,1230,295,133,1122,0.910727,Medio,51.7386772,0.810155679,Alto,6011,3372,2639,182,36,26,2565,2042,2031,5558,5282,628,6193,4102,6047,4884,0.3821226756,0.1369146655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.2,98.9,7.2
20273,San Miguel Peras,3818,1499,43,357,313,875,269,24,353,2.243722,Muy alto,47.26905933,0.740167684,Muy alto,3695,2321,1375,104,8,13,1244,1894,825,3448,3535,1202,3799,2801,3703,3018,0.372808665,0.1316919948,0,0,0,4,0,0,3,0,0,5,0,0,1,13,88.3,98.9,9
20274,San Miguel Piedras,1328,1001,36,46,110,351,32,21,79,2.13791,Muy alto,48.96614262,0.766741646,Alto,1263,662,601,62,0,5,333,451,242,1136,1323,582,1324,933,1263,905,0.347489665,0.1249340028,0,0,0,1,0,0,1,0,0,2,0,0,0,4,79.5,96.3,6.1
20275,San Miguel Quetzaltepec,7286,7272,6,1523,343,2053,187,106,652,1.538008,Alto,49.06067036,0.768221819,Alto,6985,3091,3894,236,62,5,3293,1524,1402,6354,5546,1361,7222,3939,7048,5601,0.379248331,0.1628909931,0,0,0,2,0,0,0,0,0,2,0,1,0,5,77.9,98.4,5.9
20276,San Miguel Santa Flor,691,572,136,224,81,219,15,4,41,2.109091,Muy alto,47.24186409,0.739741844,Muy alto,644,166,478,45,2,0,411,145,71,371,463,122,689,259,646,454,0.3430039982,0.2317800025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,97.6,5.6
20277,Villa Sola de Vega,12350,1130,71,1240,717,3223,300,254,1811,1.196389,Alto,49.44686248,0.77426905,Alto,12404,6368,6036,1662,80,204,5019,4973,7919,12360,11253,2783,14066,9613,12484,8742,0.379744331,0.153949668,13,12,4,13,3,0,37,11,5,34,0,3,8,143,85.6,99.1,6.5
20278,San Miguel Soyaltepec,38682,31169,324,4593,3372,10010,1501,686,6281,1.100098,Alto,49.77568301,0.779417922,Alto,27560,13987,13574,6085,231,1409,10342,8760,8470,28237,30772,20369,33646,24673,27791,17068,0.4155603349,0.1114106675,13,9,7,12,4,0,22,21,2,46,1,5,11,153,94.7,97.3,6.8
20279,San Miguel Suchixtepec,2932,2696,3,332,187,665,295,105,433,0.821193,Medio,53.09720587,0.831428347,Medio,2648,967,1680,234,24,28,887,488,798,2440,2349,256,2881,1368,2672,1833,0.3884833256,0.1566146687,0,0,0,1,0,0,1,0,0,2,0,0,0,4,70.5,94.7,5.1
20280,Villa Talea de Castro,2011,1533,6,103,260,711,170,95,452,-0.092391,Bajo,54.34150638,0.850912361,Medio,1590,392,1198,225,91,106,551,324,454,1548,780,160,1814,585,1681,1013,0.3919746677,0.1526963313,0,2,0,2,0,0,0,0,0,5,0,3,0,12,57.6,100,3.6
20281,San Miguel Tecomatlán,305,43,2,15,51,117,19,16,98,-0.613925,Bajo,55.54906839,0.869821102,Bajo,199,28,170,78,7,22,83,11,93,208,124,34,277,75,205,85,0.3800276617,0.1783550034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6,97.2,7
20282,San Miguel Tenango,653,43,9,56,43,226,28,8,164,0.743624,Medio,51.90272075,0.812724373,Alto,561,100,461,42,36,14,166,90,102,501,103,211,603,155,597,392,0.34411334,0.1854090045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5,99.8,7
20283,San Miguel Tequixtepec,1044,7,1,47,88,318,20,9,213,-0.121543,Bajo,53.67199292,0.840428712,Medio,834,160,674,150,32,28,272,148,106,769,575,208,984,305,866,450,0.3449899952,0.1997666707,0,0,0,1,0,0,1,0,0,1,0,0,0,3,94,96.6,7.4
20284,San Miguel Tilquiápam,3141,3134,13,744,178,695,308,19,456,2.263909,Muy alto,46.34753846,0.725737949,Muy alto,3104,2168,936,34,4,0,1712,1305,1357,2685,2811,813,3138,2450,3108,2729,0.3919453224,0.1559055001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.6,96.9,7
20285,San Miguel Tlacamama,3668,1604,1065,375,297,1020,88,92,784,0.53258,Medio,50.70916833,0.794035003,Alto,2361,649,1712,1107,38,164,929,1129,703,2947,2663,813,3468,1802,2399,999,0.3890440067,0.136929666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8,98.4,6.8
20286,San Miguel Tlacotepec,3100,830,9,473,334,914,78,101,598,0.343927,Medio,51.96048728,0.813628916,Alto,2302,744,1558,683,31,85,1243,624,1394,2476,1263,1053,2985,1597,2333,1156,0.394363006,0.1369143302,0,0,0,2,0,0,2,0,0,2,0,2,0,8,64.7,95.8,4.3
20287,San Miguel Tulancingo,307,57,15,27,58,103,21,8,46,-0.075885,Bajo,53.55085991,0.838531938,Medio,214,34,180,13,72,8,81,22,81,119,53,29,227,39,287,212,0.3773500025,0.1782143315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.3,98.8,7.5
20288,San Miguel Yotao,585,582,4,33,44,176,2,2,86,1.001802,Alto,52.51968193,0.822385126,Alto,571,347,224,14,0,0,201,205,76,533,510,307,585,440,571,456,0.32712999,,0,2,0,1,0,0,1,0,0,0,0,0,0,4,79.5,98.9,6.1
20289,San Nicolás,1214,15,0,147,156,374,5,6,162,0.611108,Medio,51.04911838,0.799358147,Alto,995,292,703,211,3,6,451,264,265,991,987,218,1206,636,998,479,0.326906989,0.1941595003,0,0,0,1,0,0,0,0,0,2,0,0,0,3,89.2,100,6.9
20290,San Nicolás Hidalgo,1043,10,58,109,130,269,7,18,94,-0.265557,Bajo,53.24671173,0.833769401,Medio,686,207,479,317,5,34,338,134,310,852,509,441,1004,515,692,305,0.3877703249,0.138628001,0,0,0,1,0,0,1,0,0,2,0,1,0,5,92.3,98,6.8
20291,San Pablo Coatlán,4308,153,10,245,354,1101,68,73,496,0.541716,Medio,52.58963698,0.823480525,Alto,3840,1307,2533,374,51,45,1284,1111,548,3702,3430,766,4214,2091,3892,2422,0.357615332,0.1532330016,0,0,0,2,0,0,1,0,0,5,0,0,0,8,83.2,98.8,5.5
20292,San Pablo Cuatro Venados,1510,259,8,120,70,339,119,11,246,1.796754,Alto,48.69927717,0.762562904,Muy alto,1486,894,592,22,3,0,309,590,539,1347,1471,213,1508,1014,1489,1306,0.3580143352,0.2058509961,0,0,0,3,0,0,3,0,0,2,0,0,1,9,85.3,98.2,6.6
20293,San Pablo Etla,17116,1828,884,216,782,5336,3045,2763,4780,-1.15907,Muy bajo,58.89885363,0.922274077,Muy bajo,3775,560,3215,7843,597,7177,1575,858,8517,9686,1913,1932,11617,3025,4372,1079,0.346159339,0.1437140008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.7,99.2,6.7
20294,San Pablo Huitzo,7035,454,128,168,521,1854,660,568,1726,-0.644193,Bajo,57.28505703,0.897004268,Muy bajo,3420,623,2796,2050,346,1223,906,785,2507,4333,2483,1067,5469,1808,3766,1228,0.3825713297,0.1620963315,0,0,0,2,0,0,5,2,1,4,1,1,0,16,88.1,98.9,7.2
20295,San Pablo Huixtepec,10020,414,225,469,663,2667,1183,850,2439,-0.604881,Bajo,57.04148503,0.89319027,Muy bajo,4963,1258,3705,2857,228,998,1874,1764,5292,6659,2579,1433,7820,3376,5191,2101,0.3776523372,0.1460236708,31,6,11,15,9,2,48,85,14,122,2,36,17,398,98.2,99.4,11.5
20296,San Pablo Macuiltianguis,955,887,5,84,126,306,29,31,149,-0.215507,Bajo,54.55137142,0.854198556,Medio,809,161,648,79,37,31,298,102,65,677,410,148,888,204,846,589,0.4109170039,0.1486036678,0,2,0,3,0,0,4,0,0,2,0,1,1,13,96.8,99.5,9.8
20297,San Pablo Tijaltepec,2751,2704,83,313,41,614,73,25,220,2.507767,Muy alto,47.56693845,0.744832056,Muy alto,2684,1430,1254,68,0,0,722,1048,145,2635,2688,748,2752,1733,2684,2209,0.3727713426,0.1720940024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.7,99.3,9.1
20298,San Pablo Villa de Mitla,13587,7960,184,789,914,3620,812,590,3094,0.214349,Medio,53.43138665,0.836661153,Medio,8850,2651,6199,2974,196,418,3904,1926,7547,10546,5022,2150,11823,5810,9045,4459,0.3531419933,0.1475510026,0,0,0,5,0,0,11,2,4,9,0,2,1,34,88.7,96.4,6.9
20299,San Pablo Yaganiza,1125,1102,4,76,52,323,107,24,139,0.219212,Medio,53.60689433,0.839409359,Medio,924,223,701,99,86,17,308,253,163,801,544,128,1023,336,1010,637,0.3558573325,0.2151079973,0,2,0,2,1,0,2,0,0,2,0,1,0,10,83,99.6,6.8
20300,San Pedro Amuzgos,6632,5735,531,832,600,1914,288,174,1225,1.005656,Alto,50.80114683,0.795475258,Alto,5679,2874,2805,710,108,138,2349,1726,1703,5426,5158,2951,6389,4235,5787,3922,0.43668133,0.1223419979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2,98.9,7.4
20301,San Pedro Apóstol,1594,92,63,109,202,455,122,78,339,0.088589,Bajo,52.78939279,0.826608423,Medio,988,245,743,508,21,77,430,609,319,1188,674,319,1496,634,1010,416,0.4084816774,0.1569334976,0,0,0,3,0,0,3,2,0,3,0,0,0,11,90.7,98.8,6.6
20302,San Pedro Atoyac,4559,3813,36,681,162,1118,35,40,625,1.383286,Alto,48.39960981,0.757870531,Muy alto,4264,1827,2438,239,38,20,1733,1757,475,2922,4224,1198,4503,2588,4302,3088,0.388647,0.1181410005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.2,97.4,6.8
20303,San Pedro Cajonos,1081,1072,4,68,62,361,86,50,152,0.349468,Medio,52.94162504,0.828992168,Medio,865,198,667,172,19,25,275,331,401,852,334,200,1038,410,884,471,0.3661469917,0.2019073367,0,0,0,2,0,0,2,0,1,3,0,2,0,10,91,99,7.8
20304,San Pedro Coxcaltepec Cántaros,716,104,1,46,46,231,1,3,69,1.146085,Alto,51.59147957,0.807850769,Alto,680,226,454,32,3,1,180,209,125,564,621,27,712,292,682,506,0.3410203358,0.2437359989,0,0,0,2,0,0,3,0,0,1,0,0,0,6,77.1,98.8,6
20305,San Pedro Comitancillo,4333,3445,45,220,371,1434,571,470,1207,-0.793581,Muy bajo,56.45573808,0.884018287,Bajo,1422,157,1265,1763,150,1001,584,487,357,2221,1340,1319,3184,882,1572,286,0.3772836626,0.1497293313,0,2,0,3,0,0,3,3,1,6,0,1,0,19,91.6,100,7.1
20306,San Pedro el Alto,4654,4398,21,696,238,997,79,26,534,1.783426,Alto,48.1619717,0.754149449,Muy alto,4318,1922,2396,245,83,10,2048,2069,691,3067,3235,1946,4563,2723,4401,3094,0.3352136711,0.1982863347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.4,99.1,10.7
20307,San Pedro Huamelula,9735,2437,107,767,537,3191,676,287,2290,1.013368,Alto,52.24208646,0.818038367,Alto,4358,711,3647,5382,0,0,2215,2289,1783,6457,9736,2760,9740,4871,4358,1061,0.3688500027,0.1284059994,13,14,5,14,3,1,27,25,3,44,1,2,6,158,91.4,100,6.4
20308,San Pedro Huilotepec,3307,2767,12,236,168,869,247,170,729,0.179317,Medio,51.99268217,0.814133043,Alto,2260,722,1537,683,120,246,744,1620,536,1937,2074,1541,2943,1738,2380,925,0.3635196686,0.1795696616,0,1,0,1,0,0,2,0,0,2,0,0,1,7,76.5,97.9,5.3
20309,San Pedro Ixcatlán,10368,9958,1360,1483,618,2859,134,137,1597,2.020163,Muy alto,46.98581397,0.735732455,Muy alto,9221,4932,4290,976,65,110,3904,5569,1364,8333,9678,5421,10198,7948,9286,5888,0.4323996703,0.1164646695,0,0,0,3,0,0,7,2,1,13,0,2,1,29,89.1,98,7.6
20310,San Pedro Ixtlahuaca,14552,5221,323,548,835,3736,670,620,3412,0.781349,Medio,48.72656833,0.762990246,Muy alto,8901,2509,6392,6592,188,698,3525,5246,8620,12876,11096,3884,15493,9732,9089,3716,0.3901639978,0.1540280034,0,0,0,3,0,0,5,0,1,5,0,3,0,17,90,99,8.2
20311,San Pedro Jaltepetongo,483,474,2,93,66,161,38,3,85,1.550397,Alto,47.82301091,0.748841794,Muy alto,465,266,199,16,2,0,163,319,12,363,459,19,481,326,467,379,0.3552196721,0.1961460039,0,0,0,1,0,0,1,0,0,1,0,0,0,3,78.2,96.7,6.1
20312,San Pedro Jicayán,11279,10982,666,1438,1041,2759,460,116,1729,1.391014,Alto,46.96072717,0.735339631,Muy alto,10876,5844,5032,1735,51,98,3239,3379,5565,10461,11832,7001,12611,9393,10926,7429,0.3923356632,0.1477723345,0,0,0,1,0,0,0,0,0,0,0,0,0,1,94.5,99.3,8.3
20313,San Pedro Jocotipac,730,647,1,151,80,271,46,12,89,1.531075,Alto,50.63472124,0.792869265,Alto,652,208,444,54,18,5,263,168,40,509,603,169,707,313,671,445,0.345835338,0.2092355043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,100,5.7
20314,San Pedro Juchatengo,1755,94,16,115,146,493,56,42,214,-0.210794,Bajo,54.09399341,0.847036653,Medio,1305,306,999,359,41,50,559,347,922,1468,472,153,1665,647,1347,666,0.3670680026,0.1803350002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.4,98.5,6.8
20315,San Pedro Mártir,1899,1646,30,132,148,492,38,31,374,2.038825,Muy alto,47.13806113,0.738116434,Muy alto,1241,433,808,653,1,5,629,1331,964,1566,1806,516,1894,1634,1242,464,0.3647946715,0.1852334961,0,0,0,2,1,0,2,0,0,2,0,2,1,10,74.7,98.9,5.8
20316,San Pedro Mártir Quiechapa,738,226,1,22,106,218,67,15,108,0.679689,Medio,53.5344254,0.838274597,Medio,654,301,354,67,7,9,148,188,131,619,606,384,721,462,661,437,0.3587146699,0.2260565013,0,0,0,2,0,0,1,0,0,0,0,1,0,4,91.3,99.3,7.1
20317,San Pedro Mártir Yucuxaco,1257,67,14,39,173,430,66,30,248,0.985587,Alto,51.85386266,0.811959323,Alto,1076,485,592,159,8,14,273,269,715,1004,1068,290,1236,824,1085,666,0.3814820051,0.157713001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2,99.6,6.6
20318,San Pedro Mixtepec,49780,4782,5949,2929,2539,13836,5500,3573,12430,-0.116156,Bajo,55.09030641,0.862637528,Bajo,22131,5114,17017,14520,1241,4672,9871,9049,21206,31719,13017,9375,36652,17002,23373,8606,0.3707286716,0.1367083316,43,17,11,29,8,5,61,62,22,124,3,17,16,418,95.8,99.4,8.2
20319,San Pedro Mixtepec,972,961,0,126,69,321,16,4,88,1.149366,Alto,51.05601281,0.799466105,Alto,888,277,611,42,40,2,283,295,204,678,593,165,931,406,928,665,0.3218369981,0.2069953332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.8,99.5,7.4
20320,San Pedro Molinos,706,659,9,74,51,225,40,29,93,0.709256,Medio,53.12930593,0.831930989,Medio,606,209,397,64,17,19,171,135,176,484,518,147,670,303,623,414,0.4035789967,0.1488176659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.7,98.7,8.7
20321,San Pedro Nopala,751,0,1,80,43,201,5,3,107,0.459548,Medio,52.5285453,0.822523914,Alto,719,368,352,24,8,0,227,122,191,635,486,413,743,440,727,578,0.3514259954,0.2298090011,0,0,0,1,0,0,1,0,0,0,0,0,0,2,82.4,97.2,6.8
20322,San Pedro Ocopetatillo,786,786,0,209,64,245,9,7,40,2.145918,Muy alto,47.40970942,0.742370068,Muy alto,754,393,361,20,6,7,382,239,73,656,612,283,774,496,759,593,0.3573409915,0.1365894973,0,0,0,1,0,0,1,0,0,1,0,0,1,4,85.9,100,7.5
20323,San Pedro Ocotepec,2404,2392,6,329,185,556,31,31,194,1.141051,Alto,51.65062036,0.808776831,Alto,2231,712,1519,148,14,11,756,622,25,2127,1670,330,2380,974,2245,1643,0.356207331,0.1368900016,0,0,0,3,0,0,0,0,0,1,0,2,0,6,84.8,100,6.2
20324,San Pedro Pochutla,48204,7926,2140,4166,2222,12760,3689,2027,10012,0.279049,Medio,52.17871697,0.817046089,Alto,24296,6342,17954,23679,563,3413,14526,12982,25628,40604,32191,12393,47974,29198,24859,7836,0.3793970048,0.1198043351,69,14,6,28,9,2,75,118,15,164,5,33,28,566,63.6,97,4.9
20325,San Pedro Quiatoni,11930,11886,36,1738,841,3137,118,133,2319,1.440478,Alto,48.66180004,0.761976065,Muy alto,11474,6018,5456,415,34,13,5254,4991,2548,10393,9840,2930,11889,7860,11508,8605,0.3684546649,0.1397020022,0,0,0,3,0,0,3,0,0,4,0,2,0,12,80.5,98.2,6.8
20326,San Pedro Sochiápam,5052,4989,23,764,413,1211,28,77,505,1.45954,Alto,49.01096468,0.767443497,Alto,4749,2829,1921,154,127,23,1882,1440,1247,4183,3437,2959,4904,3351,4877,4011,0.3817203343,0.1591793299,0,0,0,1,0,0,1,0,0,1,0,0,0,3,87.7,98.4,7.8
20327,San Pedro Tapanatepec,15479,1269,381,1569,1313,4679,728,484,3474,0.080053,Bajo,52.90074821,0.828352094,Medio,8487,2236,6251,6126,201,963,5765,2869,7211,12349,9615,5767,14613,9307,8688,3007,0.3646929959,0.1427429964,10,11,4,10,3,1,29,21,12,52,1,2,7,163,79.4,98.2,5.7
20328,San Pedro Taviche,1441,0,2,113,55,359,36,5,120,1.350795,Alto,49.7217062,0.77857272,Alto,1369,741,628,72,0,1,521,504,321,1347,1283,372,1441,1015,1369,1000,0.3290246626,0.1393899992,0,0,0,1,0,0,1,0,0,1,0,1,0,4,76.5,98.3,5.8
20329,San Pedro Teozacoalco,1153,68,13,99,139,349,35,16,108,1.046388,Alto,50.88272021,0.796752584,Alto,1057,515,542,84,7,6,318,436,371,943,974,503,1141,786,1064,713,0.3598579963,0.1397159994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7,96.6,7.2
20330,San Pedro Teutila,4296,1810,180,436,504,1173,401,71,544,0.985534,Alto,51.71730196,0.809820972,Alto,3999,1984,2015,274,17,8,1526,891,541,3784,3812,2157,4273,2851,4016,2816,0.3565893273,0.1389383326,0,0,0,3,0,0,4,1,0,3,0,1,0,12,88.4,99.3,6.2
20331,San Pedro Tidaá,982,531,3,140,159,330,40,26,119,1.040689,Alto,51.43196584,0.805353006,Alto,857,328,529,87,24,14,358,185,135,708,716,379,944,509,880,579,0.3866599997,0.1809273362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3,99.3,6.9
20332,San Pedro Topiltepec,373,16,3,14,45,129,32,11,96,0.005512,Bajo,54.27642323,0.84989325,Medio,300,69,230,31,24,19,105,49,53,245,172,46,330,94,323,212,0.3951183359,0.1529716675,0,0,0,1,0,0,1,0,0,1,0,1,0,4,85.6,98.5,6.4
20333,San Pedro Totolápam,3294,554,65,198,313,945,268,159,821,-0.356312,Bajo,54.97878962,0.86089133,Bajo,1540,230,1309,1259,83,415,825,587,909,1956,1191,485,2798,864,1622,493,0.3899699946,0.1587110062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6,99.1,6.1
20334,Villa de Tututepec,50541,7421,25632,4705,4676,14823,3150,1884,11115,0.244803,Medio,52.89435926,0.828252052,Medio,31176,7535,23641,16628,785,1974,16755,14400,11781,41518,28670,18057,47804,26164,31961,11345,0.3514253298,0.1422006662,19,7,3,26,4,1,37,19,8,68,3,9,10,214,95.4,100,6.7
20335,San Pedro Yaneri,867,863,7,88,27,251,5,6,94,1.121034,Alto,51.8210831,0.811446041,Alto,810,277,533,50,5,2,300,250,81,761,708,26,860,393,815,590,0.3581713339,0.188358337,0,1,0,2,0,0,1,0,0,1,0,1,0,6,91.9,98.2,7.7
20336,San Pedro Yólox,1697,1662,113,265,179,492,131,77,193,-0.106122,Bajo,52.83518031,0.827325392,Medio,1446,204,1242,231,14,7,636,180,94,1453,530,157,1677,340,1460,855,0.3687273264,0.1555253342,0,0,0,3,0,0,2,0,0,1,0,1,0,7,64,94.2,5.3
20337,San Pedro y San Pablo Ayutla,5616,5267,204,1391,517,1608,164,170,822,1.972474,Muy alto,47.22933199,0.739545609,Muy alto,4504,1957,2547,804,121,190,2467,2193,1540,4246,3626,1223,5308,3168,4625,2820,0.4248236616,0.1390406688,0,0,0,1,0,0,1,0,0,1,0,0,0,3,96.3,99.1,9.2
20338,Villa de Etla,10361,2059,211,251,440,2663,1427,1137,2494,-0.769154,Muy bajo,56.98210964,0.892260534,Muy bajo,4022,913,3109,4593,292,2114,1421,1409,5594,7043,2878,1910,8615,3286,4314,1517,0.3965736628,0.1427873323,0,0,0,4,0,0,9,12,1,10,0,4,3,43,91.2,98.2,6.9
20339,San Pedro y San Pablo Teposcolula,4353,278,229,116,302,1228,263,300,932,-0.351244,Bajo,55.63415828,0.871153491,Bajo,2121,322,1799,1428,137,668,688,529,789,2943,1492,646,3549,911,2258,844,0.4391853313,0.1319096684,0,0,0,3,0,0,3,1,0,6,0,2,0,15,85.8,100,6.8
20340,San Pedro y San Pablo Tequixtepec,1747,440,15,120,251,625,20,34,312,0.29807,Medio,52.70852081,0.82534208,Medio,1396,427,969,191,93,68,505,302,363,1061,1033,444,1587,651,1489,917,0.385169665,0.1594266693,0,0,0,1,0,0,1,0,0,1,0,0,0,3,79.3,98.7,5.8
20341,San Pedro Yucunama,241,4,0,7,21,69,1,8,56,0.299426,Medio,53.36293365,0.835589274,Medio,188,36,153,49,3,1,55,48,44,200,99,45,237,67,191,91,0.3768946727,0.2466409951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3,100,7.6
20342,San Raymundo Jalpan,4105,510,270,58,162,1289,700,568,1197,-0.757333,Muy bajo,56.63178385,0.886774919,Muy bajo,836,119,717,1927,42,1302,451,750,1095,2096,1149,594,2763,979,878,190,0.4431493282,0.1098800004,0,0,0,2,0,0,4,3,1,3,0,1,0,14,98,99.4,11.1
20343,San Sebastián Abasolo,1999,1006,17,54,164,569,106,83,447,0.007903,Bajo,54.13687919,0.847708184,Medio,1205,303,903,659,39,97,422,425,844,1478,1135,424,1865,899,1244,471,0.3783606589,0.1634896646,0,0,0,2,1,0,5,0,2,3,0,0,0,13,96.5,98.9,7.5
20344,San Sebastián Coatlán,2809,71,45,208,213,808,113,61,332,0.964532,Alto,50.82088667,0.795784357,Alto,2487,1036,1451,288,21,14,911,526,520,2444,2325,1279,2775,1713,2508,1505,0.3505263329,0.1793306669,0,0,0,6,0,0,7,0,0,5,0,0,0,18,89.1,97.9,6.6
20345,San Sebastián Ixcapa,4188,709,1574,425,267,1217,130,119,748,0.229103,Medio,51.8781527,0.812339671,Alto,2731,766,1965,1244,28,187,1124,997,907,3220,3276,1249,3975,2177,2759,1128,0.4301246703,0.1206313322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7,97.9,7.5
20346,San Sebastián Nicananduta,1542,1271,9,215,223,483,37,20,199,0.134167,Medio,52.50986985,0.822231482,Alto,1423,629,794,89,27,5,448,229,247,1192,940,921,1512,837,1450,1063,0.3882876635,0.1828859995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.8,97.7,6.3
20347,San Sebastián Río Hondo,4202,911,13,252,209,1013,250,41,559,1.165192,Alto,52.95614602,0.829219546,Medio,3933,1658,2275,239,24,8,1051,977,932,3767,3751,1004,4172,2313,3957,2820,0.340703994,0.1831430048,0,0,0,4,0,0,1,0,0,4,0,2,0,11,91.4,99,7.2
20348,San Sebastián Tecomaxtlahuaca,8192,3554,80,1101,683,2292,220,180,1489,0.870598,Medio,50.796408,0.795401055,Alto,6160,1928,4232,1631,197,208,3339,2348,2906,6592,4566,2522,7791,4576,6357,3111,0.4291229943,0.1224173307,0,0,0,1,0,0,0,0,0,2,0,1,0,4,81.6,97.8,6.3
20349,San Sebastián Teitipac,2189,1096,14,176,180,638,265,114,480,0.500629,Medio,52.04702516,0.814983979,Alto,1149,291,857,920,20,101,700,347,1187,1568,1416,397,2069,1114,1169,399,0.3871570031,0.1354160011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4,99.7,7.1
